NUM_TRADES,PRICE,TIME,TRAILING_PRICE_0,TRAILING_PRICE_1,TRAILING_PRICE_2,TRAILING_PRICE_3,TRAILING_PRICE_4,TRAILING_PRICE_5,TRAILING_PRICE_6,TRAILING_PRICE_7,TRAILING_PRICE_8,TRAILING_PRICE_9,VOLUME
0,370.0,2014-12-01 18:00:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,300.0,0.0
0,370.0,2014-12-01 18:10:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,300.0,0.0
0,370.0,2014-12-01 18:20:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,300.0,0.0
0,370.0,2014-12-01 18:30:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 18:40:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 18:50:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 19:00:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 19:10:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 19:20:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 19:30:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 19:40:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 19:50:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 20:00:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 20:10:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 20:20:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 20:30:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 20:40:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 20:50:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 21:00:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 21:10:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,370.0,2014-12-01 21:20:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
1,377.0,2014-12-01 21:30:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.01
0,377.0,2014-12-01 21:40:00,377.0,377.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-01 21:50:00,377.0,377.0,377.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-01 22:00:00,377.0,377.0,377.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-01 22:10:00,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-01 22:20:00,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-01 22:30:00,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-01 22:40:00,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-01 22:50:00,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-01 23:00:00,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-01 23:10:00,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-01 23:20:00,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-01 23:30:00,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-01 23:40:00,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-01 23:50:00,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 00:00:00,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 00:10:00,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 00:20:00,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 00:30:00,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 00:40:00,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 00:50:00,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 01:00:00,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 01:10:00,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 01:20:00,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 01:30:00,377.0,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 01:40:00,377.0,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 01:50:00,377.0,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 02:00:00,377.0,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 02:10:00,377.0,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 02:20:00,377.0,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 02:30:00,377.0,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 02:40:00,377.0,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,0.0
0,377.0,2014-12-02 02:50:00,377.0,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,0.0
3,378.0,2014-12-02 03:00:00,377.0,377.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,8.9
1,378.0,2014-12-02 03:10:00,378.0,378.0,377.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,5.2
0,378.0,2014-12-02 03:20:00,378.0,378.0,378.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,0.0
0,378.0,2014-12-02 03:30:00,378.0,378.0,378.0,377.0,377.0,377.0,377.0,370.0,370.0,370.0,0.0
0,378.0,2014-12-02 03:40:00,378.0,378.0,378.0,378.0,377.0,377.0,377.0,370.0,370.0,370.0,0.0
0,378.0,2014-12-02 03:50:00,378.0,378.0,378.0,378.0,377.0,377.0,377.0,370.0,370.0,370.0,0.0
0,378.0,2014-12-02 04:00:00,378.0,378.0,378.0,378.0,377.0,377.0,377.0,370.0,370.0,370.0,0.0
0,378.0,2014-12-02 04:10:00,378.0,378.0,378.0,378.0,377.0,377.0,377.0,370.0,370.0,370.0,0.0
0,378.0,2014-12-02 04:20:00,378.0,378.0,378.0,378.0,378.0,377.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 04:30:00,378.0,378.0,378.0,378.0,378.0,377.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 04:40:00,378.0,378.0,378.0,378.0,378.0,377.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 04:50:00,378.0,378.0,378.0,378.0,378.0,377.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 05:00:00,378.0,378.0,378.0,378.0,378.0,377.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 05:10:00,378.0,378.0,378.0,378.0,378.0,377.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 05:20:00,378.0,378.0,378.0,378.0,378.0,378.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 05:30:00,378.0,378.0,378.0,378.0,378.0,378.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 05:40:00,378.0,378.0,378.0,378.0,378.0,378.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 05:50:00,378.0,378.0,378.0,378.0,378.0,378.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 06:00:00,378.0,378.0,378.0,378.0,378.0,378.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 06:10:00,378.0,378.0,378.0,378.0,378.0,378.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 06:20:00,378.0,378.0,378.0,378.0,378.0,378.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 06:30:00,378.0,378.0,378.0,378.0,378.0,378.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 06:40:00,378.0,378.0,378.0,378.0,378.0,378.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 06:50:00,378.0,378.0,378.0,378.0,378.0,378.0,377.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 07:00:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 07:10:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 07:20:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 07:30:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 07:40:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 07:50:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 08:00:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 08:10:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,370.0,0.0
0,378.0,2014-12-02 08:20:00,378.0,378.0,378.0,378.0,378.0,378.0,378.0,377.0,370.0,370.0,0.0
